wiktionary	Faden verlieren	figuratively	Ich habe der vielen Beispiele halber , die sich hier meinem Gedächtnisse aufdrängen , <b>den</b> <b>Faden</b> des Perioden <b>verlohren</b> , und reiße ihn lieber ganz ab , um von neuem anzuheben .
wiktionary	Faden verlieren	figuratively	ich glaubte einige gelassene augenblicke zu haben , darum liesz ich sie rufen , sie sind nun da , und ich habe meinen <b>faden</b> <b>verloren</b> .
wiktionary	Chomez batteln	figuratively	Der Hausherr kehrt , was er findet , sorgfältig in einen Lappen und bindet diesen zusammen , um das Päckchen am nächsten Morgen zu verbrennen . Diese Ceremonie heißt Chomez-Batteln . Der Rabbi der Altschuler-Gemeinde , dessen Wohnung nahe an der Synagoge stand , hatte mit frommer Andacht diesen religiösen Gebrauch vollendet und sich bald darauf zu Bette begeben . Kaum entschlummert , ward er durch die Worte : ‚Steh auf ! Du hast noch nicht recht <b>Chomez</b> <b>gebattelt</b> , ‘ geweckt.
wiktionary	Fuß fassen	figuratively	» Das mit Bleiplatten bedeckte Dach « , sagte er , » ist so abschüssig , daß Sie nicht darauf werden gehen können , denn Sie werden kaum imstande sein , sich aufrecht zu halten ; das Dach ist allerdings mit sieben oder acht Dachluken versehen , aber diese sind sämtlich mit eisernen Stäben vergittert , und sie sind unzugänglich , weil sie alle weit vom Rande entfernt sind und weil man vor ihnen nicht festen <b>Fuß</b> <b>fassen</b> kann .
wiktionary	Fuß fassen	figuratively	Er verstand nicht sich , verstand nicht die anderen ; aber wir verstehen es . Man kann in einem Hause , in einer Familie sein , und doch nicht festen <b>Fuß</b> <b>fassen</b> , man plaudert miteinander , wie man in einem Postwagen plaudert , kennt einander , wie man im Postwagen sich kennt , geniert einander und wünscht sich selbst oder den guten Nachbar Meilen weit fort .
wiktionary	Fuß fassen	figuratively	Dennoch verhehlte er sich selbst nicht das Misliche seiner Lage , und mit völliger Ruhe sagte er zu seinen Freunden : » Ich sehe voraus , daß mein Tod dem der englischen Freiheiten folgen muß . Die Willkürherrschaft wird erst festen <b>Fuß</b> <b>fassen</b> , wenn mein Blut vergossen ist. «
wiktionary	Fuß fassen	figuratively	Sie sind eine Handarbeiterin , die <b>Fuß</b> <b>fassen</b> will in den Herzen der Männer , indem sie ihnen die Köpf ' verrückt durch melancholischen Anstrich und scheinheilige Kokettur !
wiktionary	Fuß fassen	figuratively	350.000 bis 500.000 Euro wird das Unternehmen wohl in den kommenden zwei Jahren in die Hand nehmen müssen , um in den Nachbarländern wirklich <b>Fuß</b> <b>fassen</b> zu können .
wiktionary	zu Kreuze kriechen	figuratively	2013 ließen örtliche Großfarmer [ … ] eine Giftgasattacke fliegen . Tonnenweise Pflanzenschutzmittel wurden mit einem Flugzeug über der Siedlung der Kleinbauern ausgekippt , die daraufhin Hautschäden und Atemnot bei örtlichen Ärzten registrieren ließen . Dann wuchs sechs Monate lang in der Gegend nichts mehr : kein Mais , keine Bananen , kein Maniok , keine Limonen . Die Kleinbauern der Siedlung mussten <b>zu</b> <b>Kreuze</b> <b>kriechen</b> : Sie arbeiteten einige Zeit lang wieder als Tagelöhner auf den nahen Großfarmbetrieben.
wiktionary	in April schicken	figuratively	Dieß war immer eine Art von Saturnalien unter den Dienstboten , wo sie sich die Freiheit nahmen , zu sagen und zu thun , was ihnen einfiel ; an diesem Tage war ihr Herr sehr ausgelassen , spaßhaft und kurzweilig , er <b>schickte</b> die alten grauköpfigen Neger nach Taubenmilch <b>in</b> <b>den</b> <b>April</b> , mit Allen trieb er seinen Schabernack , und sie machten sich eine Ehre daraus , ihrem alten Herrn zur Zielscheibe des Witzes zu dienen .
wiktionary	in April schicken	figuratively	April ! Der Monat , von dem man sagt , daß er den Leuten gern alle möglichen Possen spielt , weshalb wir uns nach Kräften dadurch entschädigen , daß wir uns selbst gegenseitig » <b>in</b> <b>den</b> <b>April</b> <b>schicken</b> « .
wiktionary	in April schicken	figuratively	Den ersten April bat sie den Bergmann um die doppelte Erlaubnis , mit einer Freundin aus seinem großen Hause dem Jahrmarkte zuzusehen und ihn da <b>in</b> <b>den</b> <b>April</b> <b>zu</b> <b>schicken</b> .
wiktionary	an Haaren herbeiziehen	figuratively	[ Ex-WDR-Intendant Fritz Pleitgen : ] „ [ … ] Der Begriff Zwangsgebühr ist ja nicht ganz neu und er wird natürlich immer dann hervorgeholt von politisch Interessierten , die sich zu sehr beobachtet fühlen , und dann wird so ein Kampfbegriff eingeführt . Die Steigerung ist dann noch Lügenpresse . Das ist natürlich <b>an</b> <b>den</b> <b>Haaren</b> <b>herbeigezogen</b> . Dass Presse oder Medien unbequem sein können , das ist ganz klar . Alle freuen sich darüber. “
wiktionary	an Haaren herbeiziehen	figuratively	„ Wahrlich , Sancho “ , ſprach Don Quixote , „ du <b>ziehſt</b> deine Sprichwörter immer ſo <b>an</b> <b>den</b> <b>Haaren</b> <b>herbei</b> über alles , was wir reden , daß ich nur wünsche , Gott möge mein Glück meinen Wünſchen ebenſo anpaſſen , als deine Vergleichungen unpaſſend ſind. “
wiktionary	an Haaren herbeiziehen	figuratively	[ FDP-Abgeordneter Alexander Graf Lambsdorff : ] „ [ … ] Sie [ die Partei Alternative für Deutschland AfD ] dreht jeden Sachverhalt so , dass er einen Bezug zum Thema Migration bekommt , auch wenn das <b>an</b> <b>den</b> <b>Haaren</b> <b>herbeigezogen</b> <b>ist</b> . “
wiktionary	an Haaren herbeiziehen	figuratively	„ [ … ] Vielleicht hätten die Verantwortlichen in Brüssel offene Ohren , wenn Rom mit einem vernünftigen Reform- und Wirtschaftsprogramm ankommen würde ; eines , das Wachstum verspricht - und nicht komplett <b>an</b> <b>den</b> <b>Haaren</b> <b>herbeigezogen</b> <b>ist</b> “ , meint Carsten Brzeski .
wiktionary	mit Wölfen heulen	figuratively	„ » Heute büchsen sie aus « “ , schimpft er , » und wollen sich alle profilieren , nach dem Motto : Leg dich quer , dann bist du wer . <b>Mit</b> <b>den</b> <b>Wölfen</b> <b>heulen</b> , das wollen doch heute viele nicht mehr . Die sind meistens schon so gescheit , so unabhängig von Anfang an , daß sie nur lächeln . Wer macht denn heute noch , was ein Alter sagt ? « “
wiktionary	Schnittlauch auf Suppen sein	figuratively	Nur um die Dimension zu verdeutlichen : John Furlong , Cheforganisator der Olympischen Spiele in Vancouver , ist in Kanada so bekannt wie der Frontmann der Fußball-WM 2006 in Deutschland – Franz Beckenbauer . Sehr bekannt also . Sonst aber scheinen die beiden wenig gemeinsam zu haben . So erspart es Furlong den Kanadiern , mit seinen Kommentaren <b>der</b> <b>Schnittlauch</b> <b>auf</b> <b>allen</b> <b>Suppen</b> <b>zu</b> <b>sein</b> . Er gilt vielmehr als zurückhaltend . Und als Teamplayer.
wiktionary	Buch mit sieben Siegeln sein	figuratively	Er empfing mich sofort , obwohl andere Klienten bei ihm waren , die er hinausschicken mußte , aber er sagte , wenn er uns auch wie immer seinen bescheidenen Rat und seine Hilfe als Gesetzeskundiger zur Verfügung stellen wolle , so sei er hier nicht am Platze , seine Stärke sei das Civil- , nicht das Strafrecht , und innerhalb des Strafrechtes <b>seien</b> <b>ihm</b> die politischen Delikte ganz besonders <b>ein</b> <b>Buch</b> <b>mit</b> <b>sieben</b> <b>Siegeln</b> .
wiktionary	mit Hunden gehetzt sein	figuratively	» Das ist leider Gottes wahr , « sagte Müller mit einem derben , zwischen den Zähnen zerdrückten Fluch , » und ein Stück von meinem kleinen Finger wollt ' ich hergeben , wenn wir dem Halunken , dem Kerdelmann hier , das Handwerk legen könnten . Die Kanaille <b>ist</b> aber <b>mit</b> <b>allen</b> <b>Hunden</b> <b>gehetzt</b> und schlauer als der ärgste Fuchs , der je im Wald auf vier Läufen herumgekrochen . [ … ] «
wiktionary	Herz abdrücken	figuratively	» Niemand hat mich aufgewiesen « , klagte Bäbeli , » niemand ! Aber wenn so ein arm Waischen , das keinen Menschen hat auf dem ganzen Erdboden , vernimmt , daß der einzige , von dem es glaubte , es sei ihm nicht unwert , falsch an ihm ist und hinter dem Rücken es ausmacht und verdächtigt , so ist es kein Wunder , wenn das <b>ihm</b> <b>das</b> <b>Herz</b> <b>abdrücken</b> will. «
wiktionary	aus Himmeln stürzen	figuratively	Denn Einstein , dem wir jene wunderverheißende Formel verdanken , leugnet nicht nur deren praktische Verwendbarkeit , sondern er führt noch ein anderes Argument ins Treffen , um uns <b>aus</b> <b>allen</b> <b>Himmeln</b> <b>zu</b> <b>stürzen</b> . Gesetzt nämlich , so erklärte er mir , es wäre möglich , jene immense Energieentwickelung zu bewirken , so würden wir damit nur an ein Zeitalter gelangen , gegen welches die kohlenschwarze Gegenwart als golden gepriesen werden müßte.
wiktionary	Beitrag leisten	figuratively	Die Regierenden scheinen sich mit Lösungen auf dem Papier zu begnügen . Indem man die Klimasünder etwa zu ‚verbindlichen Nachhaltigkeitsberichten ‘ zwingt . Ein großer CO2-Emittent wie HeidelbergCement , der zweitgrößte Baustoffhersteller der Welt , kann dann schreiben , er wolle <b>‚seinen</b> <b>Beitrag</b> <b>‘</b> <b>leisten</b> , ‚den weltweiten Temperaturanstieg auf unter 2°C zu begrenzen. ‘ Aber gleichzeitig darf der Konzern seinen CO2-Ausstoß enorm steigern , ohne dafür einen angemessenen Preis zahlen zu müssen.
wiktionary	Beitrag leisten	figuratively	Man muss jetzt nicht mehr sagen , oh , am Sonnabend muss ich die C-Jugend trainieren beim Handball , sondern man kann abends nach der Tagesschau noch mal eine Viertelstunde online gehen und <b>seinen</b> <b>Beitrag</b> <b>leisten</b> für ein Projekt , das lokal läuft , das global läuft.
wiktionary	Beitrag leisten	figuratively	Adolfos Mutter verkauft Erdnüsse auf dem Markt , doch das reicht nicht aus , um die Familie zu ernähren . So muss auch Adolfo <b>seinen</b> <b>Beitrag</b> <b>leisten</b> . Wie viele andere Straßenkinder wartet er auf Touristen und versucht , kleine Jobs zu ergattern.
wiktionary	Beitrag leisten	figuratively	Wir wollen unser Glück nicht bloß geschenkt bekommen , es passiv entgegennehmen oder es einkaufen , denn wir wollen etwas tun , damit wir glücklich sind , <b>einen</b> eigenen , aktiven <b>Beitrag</b> zu unserem Glück <b>leisten</b> .
wiktionary	Beitrag leisten	figuratively	Weniger Auto fahren , seltener Fleisch essen , Strom sparen , bewusster einkaufen , Müll vermeiden : Klimaschutz fängt im Kleinen an , und jeder kann im Alltag <b>seinen</b> <b>Beitrag</b> <b>leisten</b> , Tag für Tag.
wiktionary	Beitrag leisten	figuratively	Nachdem bereits das Land Niedersachsen und die Sparkassen angekündigt haben , die angeschlagene Norddeutsche Landesbank retten zu wollen , wird nun offenbar auch das Land Sachsen-Anhalt – ebenfalls Anteilseigner – <b>seinen</b> <b>Beitrag</b> <b>leisten</b> .
wiktionary	Beitrag leisten	figuratively	[ Der Argentinier Luis Moreno Ocampo ] will , wie er der Zeitung ‚Dziennik ‘ sagte , ‚ausschließlich als Experte und Berater im Kontext des internationalen Rechts ‘ <b>seinen</b> <b>Beitrag</b> <b>leisten</b> .
wiktionary	Beitrag leisten	figuratively	Nur eine starke EU kann verhindern , dass Europa zwischen den großen Machtblöcken zerrieben wird . Dazu kann jeder <b>seinen</b> <b>Beitrag</b> <b>leisten</b> : bei den Wahlen zum Europaparlament am 26 . Mai.
wiktionary	Beitrag leisten	figuratively	Wenn Deutschland die Ziele des Pariser Klimaschutzabkommens einhalten will , dann muss jeder <b>seinen</b> <b>Beitrag</b> <b>leisten</b> : die Industrie , die Landwirtschaft , der Verkehr und die privaten Verbraucher .
wiktionary	Schalk in Nacken haben	figuratively	Die heute noch häufig angewendete Redewendung , jemand <b>habe</b> <b>den</b> <b>Schalk</b> <b>im</b> <b>Nacken</b> oder hinter den Ohren , meint einen lustigen Menschen mit verschmitztem , verstecktem Humor . Die Wendung bezieht sich auf eine Person , die gleichsam von einem kleinen schalkhaften Dämon besessen ist , doch so , dass ihm der Wicht hinten im Nacken oder auch hinter den Ohren sitzt , so dass der Genarrte ihn nicht sehen kann .
wiktionary	Schalk in Nacken haben	figuratively	<b>Den</b> <b>Schalk</b> <b>hat</b> David Hockney immer <b>im</b> <b>Nacken</b> . Inzwischen ist der 79-jährige Maler fast taub . Sein ausgeprägter britischer Humor macht ihn zur Ausnahmeerscheinung unter den Künstlern .
wiktionary	Ohren hängen lassen	figuratively	Dies ewige Klagen über schlimme Tage , über schlechten Verdienst ist nicht nur jetzt an der Tagesordnung , nein , die hübschesten Anekdoten aus den neunziger Jahren beweisen uns , daß sich damals die Handelswelt nicht weniger darin gefiel , stets <b>die</b> <b>Ohren</b> <b>hängen</b> <b>zu</b> <b>lassen</b> , um hinter möglichst sauern Gesichtern die heimliche Freude zu verbergen , daß der schlaue Gott des Gewinstes ihre Unternehmungen so trefflich unterstützt hatte .
wiktionary	Ohren hängen lassen	figuratively	Wie seine Pfarrkinder jetzt <b>die</b> <b>Ohren</b> <b>hängen</b> <b>ließen</b> und nach der Vollkommenheit strebten , wollten sie ihm gar nicht gefallen .
wiktionary	mit Muttermilch einsaugen	figuratively	So beginnt « [ [ w : Eine Perle Ewigkeit|La teta asustada – Milch des Leids ] ] » , ein Film , der von der Dunkelheit in die Freiheit führt . Die peruanische Regisseurin [ [ w : Claudia Llosa|Claudia Llosa ] ] erzählt , wie sich die Tochter vom Fluch der <b>Gewalt</b> befreit , <b>die</b> sie – so will es der Volksglaube – <b>mit</b> <b>der</b> <b>Muttermilch</b> <b>eingesogen</b> <b>hat</b> .
wiktionary	mit Muttermilch einsaugen	figuratively	[ [ w : Jitzchak Rabin|Rabin ] ] , der später das einstige Konzentrationslager in Auschwitz besuchte , sprach von einem ‚dramatischen Wandel ‘ in Polen auch im Verhältnis zu den Juden . Er distanzierte sich von Bemerkungen seines Vorgängers [ [ w : Jitzchak Schamir|Jitzhak Schamir ] ] , der erklärt hatte : ‚Polen <b>saugen</b> <b>Antisemitismus</b> <b>mit</b> <b>der</b> <b>Muttermilch</b> <b>ein</b> . ‘
wiktionary	mit Muttermilch einsaugen	figuratively	Nur am Rande . Wir haben Frau [ [ w : Hillary Clinton|Clinton ] ] erklärt , dass auch die alten Eidgenossen <b>die</b> <b>Demokratie</b> nicht <b>mit</b> <b>der</b> <b>Muttermilch</b> <b>eingesogen</b> <b>haben</b> . Dass es 700 Jahre brauchte - mit allem Fortschritt und allen Rückschlägen - , bis die Referendumsdemokratie eingerichtet war , auf welche die Schweizerinnen und Schweizer heute stolz sind.
wiktionary	mit Muttermilch einsaugen	figuratively	Wie das Gärtnern und Botanisieren <b>sog</b> der kleine [ [ w : Peter Joseph Lenné|Peter Joseph ] ] auch <b>die</b> <b>Liebe</b> <b>zur</b> <b>malerischen</b> <b>Rheinlandschaft</b> , die sich ihm vom Bonner Alten Rheinzoll aus wie ein Gemälde eröffnete , quasi <b>mit</b> <b>der</b> <b>Muttermilch</b> <b>ein</b> .
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Durch Migration und Zusammenführung polygamer und kinderreicher Grossfamilien dürfte der Anteil der Muslime an der Gesamtbevölkerung in Deutschland von 6 Prozent im Jahre 2016 auf 20 Prozent im Jahre 2050 steigen . [ … ] Alleine die Anführung dieser Statistiken bringt heute beim links-grünen Narrativ die Gefahr mit sich , wahlweise des Populismus oder Rassismus bezichtigt zu werden , weil man angeblich <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> <b>der</b> <b>Falschen</b> <b>leite</b> .
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Sein Fall [ Anmerkung : des FDP-Mitglieds und bis 2013 Bundesministers für wirtschaftliche Zusammenarbeit und Entwicklung Dirk Niebel ] <b>leitet</b> <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> all derer , die Politiker ohnehin für raffgierig halten , mehr auf das eigene Wohl bedacht als auf das der Allgemeinheit.
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Europaskepsis ist keine logische Begleiterscheinung wachsender Fremden- oder Demokratiefeindlichkeit . Wer beide Phänomene in einen Topf wirft , <b>leitet</b> <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> all jener , die behaupten , ein liberaler Umgang mit Migration sei gleichbedeutend mit einem Angriff auf die eigene Kultur.
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Süleyman Bag , Berlin-Korrespondent der türkischen Zeitung ‚Zaman ‘ , widersprach der Pfeifferschen These , hochreligiöse Muslime seien gewalttätiger , undemokratischer und frauenfeindlicher als weniger religiöse . Eine solche Behauptung sei ‚hochgefährlich ‘ und <b>leite</b> <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> der Sarrazin-Befürworter.
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Der ehemals fromme Muslim [ Anmerkung : der Autor Hamed Abdel-Samad ] bedient mit einer weiteren scheinbar populärwissenschaftlichen Abhandlung die Angst vor dem Islam und <b>leitet</b> <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> aller , die mit dem Islam lediglich Gewalt und Dschihad assoziieren.
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Wer sich gegen den Neubau von Stromtrassen ausspricht , <b>leitet</b> nur <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühle</b> der Kernkraftbefürworter , die lieber die süddeutschen Kernkraftwerke am Netz lassen wollen , statt Windstrom aus dem Norden in den Süden zu bringen .
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Wer nach rechts schiele und seine Politik danach ausrichte , der <b>leite</b> <b>Wasser</b> <b>auf</b> <b>die</b> <b>Mühlen</b> der Rechten , sagte Pro-Asyl Geschäftsführer Günter Burkhardt.
wiktionary	Wasser auf jemandes Mühle leiten	figuratively	Und nun habe selbst die CDU-Generalsekretärin zum Schlag gegen die AfD ausgeholt und <b>leite</b> damit weiter <b>Wasser</b> <b>auf</b> <b>den</b> <b>Mühlen</b> der AfD.
wiktionary	in Klemme sitzen	figuratively	Seien Sie nicht störrisch , gnädige , Frau , seien Sie mir vielmehr dankbar dafür , daß ich so wenig fordere ; ein anderer würde außerdem noch eine Gefälligkeit verlangen … Sie können sich wohl denken , was für eine … eine Gefälligkeit , wie sie keine schöne Frau einem abschlägt , wenn sie <b>in</b> <b>der</b> <b>Klemme</b> <b>sitzt</b> , so eine … hehehe ! Vous êtes belle , vous !
wiktionary	Tüten kleben	figuratively	Alle <b>kleben</b> <b>Tüten</b> . Nur einer <b>klebt</b> keine <b>Tüten</b> . Sein tadelloses Vorleben , sein ehrwürdiges Alter , nicht zuletzt aber sein hoher akademischer Titel haben dem weltberühmten Professor zu jenem etwas speziellen Status verholfen , den außer ihm nur anarchistische Gewalttäter genießen . Gleich dem Denker von Rodin , den gewaltigen Kopf in die heilkundiger Rechte gestützt , sitzt er im Prominentenflügel der heimeligen Vollzugsanstalt . Und liest.
wiktionary	zu Bett sein	figuratively	Sah ich morgens verweint aus , oder zeigten ſich dunkle Raͤnder um meine Augen , ſo erregte das den heftigſten Zorn der Tante , — ‚ein junges Ding hat friſch und roſig auszuſehen ‘ , erklaͤrte ſie ; und da der bloße Befehl nichts helfen wollte , kam ſie abends , wenn ich <b>zu</b> <b>Bett</b> <b>war</b> , wiederholt in mein Zimmer , um zu kontrollieren , ob ich ſchlief.
wiktionary	zu Bett sein	figuratively	Wenn die Gäste <b>zu</b> <b>Bett</b> <b>waren</b> , schrieb er an seinem Manuskript , bis vier Uhr in der Früh , gequält von einem ‚fürchterlichen Druck im Nacken und Kopfschmerzen ‘ .
wiktionary	Wahnsinns fette Beute sein	figuratively	Er läuft und läuft und läuft … Vor staunend großen Kinderaugen dreht der Hamster seine Runden im Laufrad , Stund um Stund , tagein , tagaus . Und manch ein Elternteil , die eigene Kindheit weit zurück , mag sich fragen : <b>Ist</b> das Vieh <b>des</b> <b>Wahnsinns</b> <b>fette</b> <b>Beute</b> ? Warum rennt das Tier dauernd rum und kommt doch nie an ; es muss doch verrückt sein.
wiktionary	Fass ohne Boden sein	figuratively	Erst war man in Unterschleißheim mächtig stolz darauf , als erste Kommune der Region München im Jahr 2003 ein Geothermieprojekt zur Fernwärmeversorgung in Betrieb zu nehmen . Dann kam die Sorge , dass es finanziell <b>ein</b> <b>Fass</b> <b>ohne</b> <b>Boden</b> <b>werden</b> könnte . Immer wieder musste die Stadt Geld in das Projekt stecken , am Anfang stürzte die Pumpe ab , dann waren Investitionen in den Ausbau nötig.
wiktionary	Zunge lösen	figuratively	Seit langem gibt es das Ressentiment kultureller Eliten , die die christlich-jüdische Überlieferung für das nationale Unwohlsein verantwortlich machen . Ihnen <b>hat</b> die Wiedervereinigung <b>die</b> <b>Zunge</b> <b>gelöst</b> , und jetzt sprechen sie aus , was man am rechten Rand schon immer gedacht hat : dass der Weg zur selbstbewussten Nation erst dann frei wird , wenn die Erinnerung an Auschwitz in eine jüdische Sondererinnerung endgelagert wird.
wiktionary	Zunge lösen	figuratively	Denn Mitarbeiter , die beim Regieren viele intime Kenntnisse erworben haben , lassen sich in der Regel nur abschieben , wenn ihnen der Amtsverzicht vergoldet wird . Bleibt diese Kompensation aus , so kann das leicht Groll schaffen , der schon mal <b>die</b> <b>Zunge</b> <b>lösen</b> kann.
wiktionary	Zähne zusammenbeißen	figuratively	[ Die jüdische Ärztin Lilli Jahn im März 1944 in einm Brief an Ihre Angehörigen : ] „ Morgen werden wir dann in Auschwitz sein . Die Mitteilungen darüber , wie es dort sein soll , sind sehr widersprechend Ich werde weiter tapfer sein und fest <b>die</b> <b>Zähne</b> <b>zusammenbeißen</b> und an Euch denken und durchhalten , wenn ’ s auch noch so schwer sein wird. “
wiktionary	Herz auf rechten Fleck haben	figuratively	Wenn ein junger Schriftsteller ‚mir ‘ und ‚mich ‘ verwechselt und überhaupt , wenn er in der Grammatik nicht so ganz hieb- und stichfest ist , so ist es zweifellos ein Mangel , aber wenn er eine ursprüngliche Begabung ist , wenn er dabei <b>das</b> <b>Herz</b> <b>auf</b> <b>dem</b> <b>rechten</b> <b>Fleck</b> <b>hat</b> und sein Verstand in Ordnung ist , sind diese grammatikalischen Schwächen und andere Formmängel Kleinigkeiten.
wiktionary	Herz auf rechten Fleck haben	figuratively	<b>Hat</b> der Herrscher einen aufgeklärten Geist und <b>das</b> <b>Herz</b> <b>auf</b> <b>dem</b> <b>rechten</b> <b>Fleck</b> , so wird er seine sämtlichen Ausgaben für das Staatswohl und die größtmögliche Förderung seines Volkes verwenden.
wiktionary	Kirche in Dorf lassen	figuratively	Innenminister Hans-Peter Friedrich : „ Aber ich denke , man muss da <b>die</b> <b>Kirche</b> <b>im</b> <b>Dorf</b> <b>lassen</b> . Wenn jemand [ ein Parlamentarier ] erlaubterweise mit seiner Frau einen 400-Euro-Job abgeschlossen hat , damit die die Post macht , das Telefon bedient , während er im Parlament ist oder unterwegs ist auf Reisen , dann ist das was , was man nicht angreifen kann. “
wiktionary	Kirche in Dorf lassen	figuratively	Georg Winkens , ein Proband der Studie , der während der Pressekonferenz eher mürrisch auf seinem Stuhl saß , polterte bei der einzigen Frage an ihn : „ Ich halte die Diskussion für überhitzt , wir sollten <b>die</b> <b>Kirche</b> <b>im</b> <b>Dorf</b> <b>lassen</b> . Nein ! Ich spüre keine Nachwirkungen ! “
wiktionary	auf Kappe nehmen	figuratively	Der Vetter sah schon , daß er etwas <b>auf</b> <b>seine</b> <b>Kappe</b> <b>nehmen</b> mußte , er war der nachträglichen Betätigung sicher ; er sagte daher jedem einzelnen , daß es bei der Hochzeitseinladung verbleibe , daß aber heute jeder ein Halbmaß Wein auf Diethelms Kosten trinken könne , er habe das nur nicht laut sagen wollen , weil er glaube , es schickt sich nicht .
wiktionary	Klappe aufreißen	figuratively	[ Nach dem frühzeitigen Ausscheiden der deutschen Fußballnationalmannschaft bei der WM 2018 : ] „ » Ich habe kein Tor erzielt , was von allen immer gefordert wird « , sagte Müller , » ich bin nicht in der Position , große Reden zu schwingen . Wir sitzen alle im Verliererboot , und da kann man jetzt nicht groß <b>die</b> <b>Klappe</b> <b>aufreißen</b> . « “
wiktionary	Klappe aufreißen	figuratively	[ … ] Yanis Varoufakis hat seine Finanzministerkollegen genervt ohne Ende und <b>die</b> <b>Klappe</b> ganz schön weit <b>aufgerissen</b> für einen Mann mit leerer Geldbörse.
wiktionary	Leviten lesen	figuratively	Jedesmal , wenn ich wieder von der Uni in mein Zimmer zurückkam , steckte ein neuer in meiner Schreibtischschublade . Meine Schlüsselsammlung wurde dadurch von Tag zu Tag größer , bis mich die Oberin irgendwann zu sich bestellte und <b>mir</b> ganz gehörig <b>die</b> <b>Leviten</b> <b>las</b> und mit den drohenden Worten schloß : » Und ziehen Sie mir nie wieder einen Schlüssel ab ! «
